Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
鬼母	秦始皇陵2层精英	2432	<color=gold>灵者<color>	0	5	8				enemy142	0	0	0	0	0	24	26	20	10	20	27	boss_qinjingying	activenormal2ex	roundandpowerful	bmy_elite2	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f2_special.txt	9					
阵亡战士	秦始皇陵3层小兵	2433		0	5	1				boss031	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	bmy_normalskill	bmy_soldier3	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f3_enemy.txt	9					
百夫长	秦始皇陵3层头领	2434		0	5	1				boss032	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal2ex	roundandpowerful	bmy_leader3	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f3_leader.txt	9					
李清	秦始皇陵3层精英	2435	<color=gold>发丘门叛者·摸金校尉<color>	0	5	8				enemy141	0	0	0	0	0	24	26	20	10	20	27	boss_qinjingying	activenormal2ex	roundandpowerful	bmy_elite3	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f3_special.txt	9					
百夫长	秦始皇陵4层小兵	2436		0	5	1				boss032	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	bmy_normalskill	bmy_soldier4	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f4_enemy.txt	9					
巨灵战士	秦始皇陵4层头领	2437		0	5	1				enemy133	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal2ex	roundandpowerful	bmy_leader4	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f4_leader.txt	9					
牵魂师	秦始皇陵4层精英	2438	<color=gold>灵者<color>	0	5	8				enemy143	0	0	0	0	0	24	26	20	10	20	27	boss_qinjingying	activenormal2ex	roundandpowerful	bmy_elite4	sc	12	12	350	700	3240	\setting\npc\droprate\qinling\f4_special.txt	9					
兵马俑	秦始皇召唤_兵马俑boss	2439		0	5	1				boss032	0	0	0	0	0	24	26	20	10	20	18	boss_bingmayong	activenormal2ex	qiangtian90_2	bmy_fellow1	sc	6	6	350	700	3240		18					
招魂师	秦始皇召唤_招魂师boss	2440		0	5	1				enemy070	0	0	0	0	0	24	26	20	10	20	18	boss_zhaohunshi	activenormal3ex	zhanren90_3	bmy_fellow2	sc	6	6	350	700	3240		18					
梁笑笑	秦陵_入口_发丘门军师	2441	<color=green>发丘门·军师<color>	3	6	2				passerby069	0	0	0	0	0	36	36	20	11	10	27	qinling_enternpc_1		sk	intensity0	sc	6	6	400	700	216000		18		1			
吴用	秦陵_入口_捕头	2442	<color=green>神捕<color>	3	6	2				passerby055	0	0	0	0	0	36	36	20	11	10	27	qinling_enternpc_2		sk	intensity0	sc	6	6	400	700	216000		18		1			
宗冈	秦陵_第一层安全区	2443	<color=green>发丘门·灭烛使<color>	3	6	2				passerby090	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc1_1		sk	intensity0	sc	6	6	400	700	216000		18		1			
宋湫湫	秦陵_第一层安全区	2444	<color=green>发丘门·掌灯使<color>	3	6	2				enemy035	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc1_2		sk	intensity0	sc	6	6	400	700	216000		18		1			
诸葛小草	秦陵_第一层安全区	2445	<color=green>捕快<color>	3	6	2				passerby015	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc1_3		sk	intensity0	sc	6	6	400	700	216000		18		1			
关一刀	秦陵_第一层安全区	2446	<color=green>捕头<color>	3	6	2				enemy151	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc1_4		sk	intensity0	sc	6	6	400	700	216000		18		1			
野叟	秦陵_第三层安全区	2447	<color=gold>江湖前辈<color>	3	6	2				enemy062	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc2_1		sk	intensity0	sc	6	6	400	700	216000		18		1			
张元	秦陵_第三层安全区	2448	<color=gold>发丘门·摸金校尉<color>	3	6	2				enemy141	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc2_2		sk	intensity0	sc	6	6	400	700	216000		18		1			
白苗苗	秦陵_第三层安全区	2449	<color=gold>发丘门·掌库使<color>	3	6	2				passerby030	0	0	0	0	0	36	36	20	11	10	27	qinling_safenpc2_3		sk	intensity0	sc	6	6	400	700	216000		18		1			
秦始皇	秦始皇_路人属性	2450	<color=gold>千古一帝<color>	4	6	2				boss029	0	0	0	0	0	24	26	20	10	20	11	blank	stup	noskill	worldboss3	\setting\boss\120boss.ini	12	12	750	1200	540	\setting\npc\droprate\qinling\big_boss.txt	9		1	3		
屠尊	秦陵_小BOSS（金）	2451	<color=blue>守陵者<color>	0	5	16				boss028	0	0	0	0	0	24	26	20	10	20	18	boss_qinlingsmall	activeboss	noskill	smallboss	\setting\boss\120smallboss\jin.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18			3		
轩辕青青	秦陵_小BOSS（木）	2452	<color=blue>守陵者<color>	0	5	16				boss018	0	0	0	0	0	24	26	20	10	20	18	boss_qinlingsmall	activeboss	noskill	smallboss	\setting\boss\120smallboss\mu.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18			3		
太史康	秦陵_小BOSS（水）	2453	<color=blue>守陵者<color>	0	5	16				enemy018	0	0	0	0	0	24	26	20	10	20	18	boss_qinlingsmall	activeboss	noskill	smallboss	\setting\boss\120smallboss\shui.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18			3		
白起	秦陵_小BOSS（火）	2454	<color=gold>秦·战神<color>	0	5	16				boss030	0	0	0	0	0	24	26	20	10	20	18	boss_qinlingsmall	activeboss	noskill	smallboss	\setting\boss\120smallboss\huo.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18			3		
守陵机关人	秦陵_小BOSS（土）	2455	<color=blue>守陵者<color>	0	5	16				enemy104	0	0	0	0	0	24	26	20	10	20	18	boss_qinlingsmall	activeboss	noskill	smallboss	\setting\boss\120smallboss\tu.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18			3		
传送阵·南	秦陵_四层传送阵（南）	2456		3	6	2				passerby187	0	0	0	0	0	36	36	20	11	10	27	qinling_pass1		sk	intensity0	sc	6	6	400	700	216000		18		1			
传送阵·北	秦陵_四层传送阵（北）	2457		3	6	2				passerby187	0	0	0	0	0	36	36	20	11	10	27	qinling_pass2		sk	intensity0	sc	6	6	400	700	216000		18		1			
吱呀呀	师徒副本接头人	2458	接头人	3	5	2				critter093	0	0	0	0	0	36	36	20	11	10	27	mentor_degree1		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
机关人	师徒副本事件一小怪	2459		0	5	0				enemy101	0	0	0	0	0	24	26	20	10	20	18		activenormal3ex	moren90_3	shitu2459	sc	9	9	750	700	540		18		1			
蛮族首领	师徒副本内攻外攻免疫	2460		0	5	16				enemy112	0	0	0	0	0	24	26	20	10	20	18		activenormal	singleskillfist	shitu2460	sc	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18		1			
吱呀呀	吱呀呀_[护送]	2461		0	0	1				critter093	0	0	0	0	0	24	26	20	10	20	27	mentor_protect	activenormal	singleskillfist	fellow2	sc	7	7	400	700	450		18	\image\item\other\sculpt\enemy075.spr	1			
旋叶舞刃	师徒副本护送路线小怪	2462		0	5	0				enemy103	0	0	0	0	0	24	26	20	10	20	18		activenormal	qiwu90_1	shitu2462	sc	9	9	750	700	540		18		1			
职丫丫	师徒副本进度二接头人	2463	接头人	3	5	2				enemy108	0	0	0	0	0	36	36	20	11	10	27	mentor_degree2		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
灭净	师徒副本左boss	2464		0	5	16				enemy135	0	0	0	0	0	24	26	20	10	20	18		activeboss	noskill	shitu2464	\setting\boss\shitufuben\2464.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18		1	3		
静远	师徒副本右boss	2465		0	5	16				enemy009	0	0	0	0	0	24	26	20	10	20	18		activeboss	noskill	shitu2465	\setting\boss\shitufuben\2465.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18		1	3		
吱呀呀	师徒副本进度三接头人	2466	接头人	3	5	2				critter093	0	0	0	0	0	36	36	20	11	10	27	mentor_degree3		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
吱呀呀	师徒副本boss	2467	接头人	0	5	16				critter093	0	0	0	0	0	24	26	20	10	20	18		activeboss	noskill	shitu2467	\setting\boss\shitufuben\2467.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18		1	3		
护卫	师徒副本护卫	2468		0	5	16				enemy005	0	0	0	0	0	24	26	20	10	20	18		activeboss	noskill	shitu2468	\setting\boss\shitufuben\2468.ini	6	6	250	700	540	\setting\npc\droprate\qinling\small_boss.txt	18		1	3		
大逃杀小怪	大逃杀	2469		0	5	0				enemy101	0	0	0	0	0	24	26	20	10	20	18		activeboss	singleskillfist	BossFellow2412	\setting\boss\75boss_shui\xiaobin_changyong.ini	9	9	750	700	540		18		1	1		
大逃杀物资商人	大逃杀	2470		3	5	2				enemy015	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
李欣	大逃杀接引人	2471		3	5	2				enemy028	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
物资箱	大逃杀的箱子	2472		3	5	2				passerby122	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
大逃杀报名官	大逃杀报名官	2473		3	5	2				critter093	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
公平子	公平子	2501		3	5	2				passerby016	0	0	0	0	0	36	36	20	11	10	27	gongpingzi		sk	intensity0	sc	6	6	400	700	540		18	passerby016	1			
擂台侍卫	擂台侍卫	2502		3	5	2				enemy063	0	0	0	0	0	36	36	20	11	10	27	leitaishiwei		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy063	1			
宋军募兵校尉	宋军募兵校尉_报名点	2503		3	5	2				enemy081	0	0	0	0	0	36	36	20	11	10	27	mubingxiaowei		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy081	1			
宋军军需官	宋军军需官_报名点	2504		3	5	2				enemy082	0	0	0	0	0	36	36	20	11	10	27	baomingdianjunxuguan		sk	intensity0	song	6	6	400	700	540		18	\image\item\other\sculpt\enemy082	1			
宋军马夫	宋军马夫_报名点	2505		3	5	2				enemy082	0	0	0	0	0	36	36	20	11	10	27	mafu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy082	1			
金军募兵校尉	金军募兵校尉_报名点	2506		3	5	2				enemy086	0	0	0	0	0	36	36	20	11	10	27	mubingxiaowei		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy086	1			
金军军需官	金军军需官_报名点	2507		3	5	2				enemy087	0	0	0	0	0	36	36	20	11	10	27	baomingdianjunxuguan		sk	intensity0	jin	6	6	400	700	540		18	\image\item\other\sculpt\enemy087	1			
金军马夫	金军马夫_报名点	2508		3	5	2				enemy087	0	0	0	0	0	36	36	20	11	10	27	mafu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy087	1			
宋军士兵	宋军士兵	2509		0	1	1				enemy081	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillfist	battle1	sc	6	6	400	700	1080		18	\image\item\other\sculpt\enemy081	1			
宋军校尉	宋军校尉	2510		0	1	1				enemy082	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillmidrange	battle2	sc	6	6	400	700	1296		18	\image\item\other\sculpt\enemy082	1			
宋军统领	宋军统领	2511		0	1	1				enemy083	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillmidrange	battle3	sc	6	6	400	700	1296		18	\image\item\other\sculpt\enemy083	1			
宋军副将	宋军副将	2512		0	1	1				enemy083	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillmidrange	battle4	sc	6	6	400	700	1296		9	\image\item\other\sculpt\enemy083	1			
宋军大将	宋军大将	2513		0	1	1				enemy084	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillrange	battle5	sc	6	6	400	700	1080		9	\image\item\other\sculpt\enemy084	1			
宋军元帅	宋军元帅	2514		0	1	1				enemy085	0	0	0	0	0	24	26	20	10	20	14	animal	activenormal	song	battle6	sc	6	6	400	700	1080		9	\image\item\other\sculpt\enemy085	1	2		
金军士兵	金军士兵	2515		0	2	1				enemy086	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillfist	battle1	sc	6	6	400	700	1080		18	\image\item\other\sculpt\enemy086	1			
金军校尉	金军校尉	2516		0	2	1				enemy087	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillmidrange	battle2	sc	6	6	400	700	1296		18	\image\item\other\sculpt\enemy087	1			
金军统领	金军统领	2517		0	2	1				enemy088	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillmidrange	battle3	sc	6	6	400	700	1296		18	\image\item\other\sculpt\enemy088	1			
金军副将	金军副将	2518		0	2	1				enemy088	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillmidrange	battle4	sc	6	6	400	700	1296		9	\image\item\other\sculpt\enemy088	1			
金军大将	金军大将	2519		0	2	1				enemy089	0	0	0	0	0	24	26	20	10	20	27	animal	activenormal	singleskillrange	battle5	sc	6	6	400	700	1080		9	\image\item\other\sculpt\enemy089	1			
金军元帅	金军元帅	2520		0	2	1				enemy090	0	0	0	0	0	24	26	20	10	20	18	animal	activenormal	jin	battle6	sc	6	6	400	700	1080		9	\image\item\other\sculpt\enemy090	1	2		
中立战旗	中立战旗	2521		3	5	2				passerby111	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	passerby111	1			
宋军战旗	宋军战旗	2522		3	5	2				passerby112	0	0	0	0	0	36	36	20	11	10	27	zhanqinpc		sk	intensity0	song	6	6	400	700	540		18	passerby112	1			
金军战旗	金军战旗	2523		3	5	2				passerby113	0	0	0	0	0	36	36	20	11	10	27	zhanqinpc		sk	intensity0	jin	6	6	400	700	540		18	passerby113	1			
夺旗玩家	夺旗玩家	2524		0	5	1				enemy154	0	0	0	0	0	24	26	20	10	20	27	animal	stup	sk	guidon	sc	25	25	400	700	540		18	\image\item\other\sculpt\enemy154	1			
地图出口标志	地图出口标志	2525		4	6	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	blank	stup	sk	intensity0	sc	6	6	400	700	540		18	passerby164	1			
物品保管人(旧)	作废	2526		3	5	2				passerby011	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	passerby011	1			
兵器铺老板	兵器铺老板_[天王]	2527		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
防具铺老板	防具铺老板_[天王]	2528		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
药铺老板	药铺老板_[天王]	2529		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
杂货铺老板	杂货铺老板_[天王]	2530		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
门派总管	门派总管_[天王]	2531		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
门派传送人	门派传送人_[天王]	2532		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
仓库主管	仓库主管_[天王]	2533		3	5	2				enemy001	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy001.spr	1			
兵器铺老板	兵器铺老板_[少林]	2534		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
防具铺老板	防具铺老板_[少林]	2535		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
药铺老板	药铺老板_[少林]	2536		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
杂货铺老板	杂货铺老板_[少林]	2537		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
门派总管	门派总管_[少林]	2538		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
门派传送人	门派传送人_[少林]	2539		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
仓库主管	仓库主管_[少林]	2540		3	5	2				enemy007	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy007.spr	1			
兵器铺老板	兵器铺老板_[唐门]	2541		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013.spr	1			
防具铺老板	防具铺老板_[唐门]	2542		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013	1			
药铺老板	药铺老板_[唐门]	2543		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013	1			
杂货铺老板	杂货铺老板_[唐门]	2544		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013	1			
门派总管	门派总管_[唐门]	2545		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013	1			
门派传送人	门派传送人_[唐门]	2546		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013	1			
仓库主管	仓库主管_[唐门]	2547		3	5	2				enemy013	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy013	1			
兵器铺老板	兵器铺老板_[五毒]	2548		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
防具铺老板	防具铺老板_[五毒]	2549		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
药铺老板	药铺老板_[五毒]	2550		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
杂货铺老板	杂货铺老板_[五毒]	2551		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
门派总管	门派总管_[五毒]	2552		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
门派传送人	门派传送人_[五毒]	2553		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
仓库主管	仓库主管_[五毒]	2554		3	5	2				enemy019	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy019	1			
兵器铺老板	兵器铺老板_[峨嵋]	2555		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
防具铺老板	防具铺老板_[峨嵋]	2556		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
药铺老板	药铺老板_[峨嵋]	2557		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
杂货铺老板	杂货铺老板_[峨嵋]	2558		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
门派总管	门派总管_[峨嵋]	2559		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
门派传送人	门派传送人_[峨嵋]	2560		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
仓库主管	仓库主管_[峨嵋]	2561		3	5	2				enemy025	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy025	1			
兵器铺老板	兵器铺老板_[翠烟]	2562		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
防具铺老板	防具铺老板_[翠烟]	2563		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
药铺老板	药铺老板_[翠烟]	2564		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
杂货铺老板	杂货铺老板_[翠烟]	2565		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
门派总管	门派总管_[翠烟]	2566		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
门派传送人	门派传送人_[翠烟]	2567		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
仓库主管	仓库主管_[翠烟]	2568		3	5	2				enemy031	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy031	1			
兵器铺老板	兵器铺老板_[丐帮]	2569		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
防具铺老板	防具铺老板_[丐帮]	2570		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
药铺老板	药铺老板_[丐帮]	2571		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
杂货铺老板	杂货铺老板_[丐帮]	2572		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
门派总管	门派总管_[丐帮]	2573		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
门派传送人	门派传送人_[丐帮]	2574		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
仓库主管	仓库主管_[丐帮]	2575		3	5	2				enemy037	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy037	1			
兵器铺老板	兵器铺老板_[天忍]	2576		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
防具铺老板	防具铺老板_[天忍]	2577		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
药铺老板	药铺老板_[天忍]	2578		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
杂货铺老板	杂货铺老板_[天忍]	2579		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27	zahuopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
门派总管	门派总管_[天忍]	2580		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
门派传送人	门派传送人_[天忍]	2581		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27	chefu		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
仓库主管	仓库主管_[天忍]	2582		3	5	2				enemy043	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy046	1			
兵器铺老板	兵器铺老板_[武当]	2583		3	5	2				enemy049	0	0	0	0	0	36	36	20	11	10	27	bingqipulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy049	1			
防具铺老板	防具铺老板_[武当]	2584		3	5	2				enemy049	0	0	0	0	0	36	36	20	11	10	27	fangjupulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy049	1			
药铺老板	药铺老板_[武当]	2585		3	5	2				enemy049	0	0	0	0	0	36	36	20	11	10	27	yaopulaoban		sk	intensity0	sc	6	6	400	700	540		18	\image\item\other\sculpt\enemy049	1			
