Id	MapId	Type	Point_x	Point_y	Content
7	225	1	330	58	Môn Đồ Bạch Hổ Đường [Bắc]
8	225	2	330	70	\image\ui\001a\minimap\yellowpoint.spr
9	225	1	294	156	Xa Phu Bạch Hổ Đường
10	225	2	307	168	\image\ui\001a\minimap\yellowpoint.spr
11	225	1	364	156	Xa Phu Bạch Hổ Đường
12	225	2	353	168	\image\ui\001a\minimap\yellowpoint.spr
1	226	1	264	24	Bạch Hổ Đường 2
2	226	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	227	1	264	24	Bạch Hổ Đường 2
2	227	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	228	1	264	24	Bạch Hổ Đường 2
2	228	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	229	1	264	24	Bạch Hổ Đường 2
2	229	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	230	1	264	24	Bạch Hổ Đường 3
2	230	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	231	1	264	24	Bạch Hổ Đường 3
2	231	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	232	1	264	24	Đại điện Bạch Hổ Đường
2	232	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	233	1	151	150	Môn Đồ Bạch Hổ Đường [Tây]
2	233	2	151	162	\image\ui\001a\minimap\yellowpoint.spr
3	233	1	342	240	Môn Đồ Bạch Hổ Đường [Nam]
4	233	2	342	252	\image\ui\001a\minimap\yellowpoint.spr
5	233	1	500	148	Môn Đồ Bạch Hổ Đường [Đông]
6	233	2	500	160	\image\ui\001a\minimap\yellowpoint.spr
7	233	1	330	58	Môn Đồ Bạch Hổ Đường [Bắc]
8	233	2	330	70	\image\ui\001a\minimap\yellowpoint.spr
9	233	1	294	156	Xa Phu Bạch Hổ Đường
10	233	2	307	168	\image\ui\001a\minimap\yellowpoint.spr
11	233	1	364	156	Xa Phu Bạch Hổ Đường
12	233	2	353	168	\image\ui\001a\minimap\yellowpoint.spr
1	234	1	264	24	Bạch Hổ Đường 2
2	234	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	235	1	264	24	Bạch Hổ Đường 2
2	235	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	236	1	264	24	Bạch Hổ Đường 2
2	236	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	237	1	264	24	Bạch Hổ Đường 2
2	237	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	238	1	264	24	Bạch Hổ Đường 3
2	238	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	239	1	264	24	Bạch Hổ Đường 3
2	239	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	240	1	264	24	Đại điện Bạch Hổ Đường
2	240	2	264	38	\image\ui\001a\minimap\icon_northeast.spr
1	241	1	358	514	Quan Ghi Danh
2	241	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	241	1	394	492	Tiệm Tạp Hóa
4	241	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	241	1	352	476	Thủ Khố
6	241	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	241	1	313	457	Tiệm Thuốc
8	241	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	241	1	564	369	Lôi đài 2
10	241	1	277	521	Lôi đài 1
11	241	1	276	373	Lôi đài 4
12	241	1	573	520	Lôi đài 3
13	241	1	424	300	Lôi đài 6
14	241	1	720	447	Lôi đài 5
15	241	1	128	449	Lôi đài 8
16	241	1	425	594	Lôi đài 7
17	241	1	416	440	Thí Luyện Trường
18	241	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	242	1	358	514	Quan Ghi Danh
2	242	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	242	1	394	492	Tiệm Tạp Hóa
4	242	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	242	1	352	476	Thủ Khố
6	242	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	242	1	313	457	Tiệm Thuốc
8	242	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	242	1	564	369	Lôi đài 2
10	242	1	277	521	Lôi đài 1
11	242	1	276	373	Lôi đài 4
12	242	1	573	520	Lôi đài 3
13	242	1	424	300	Lôi đài 6
14	242	1	720	447	Lôi đài 5
15	242	1	128	449	Lôi đài 8
16	242	1	425	594	Lôi đài 7
17	242	1	416	440	Thí Luyện Trường
18	242	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	243	1	358	514	Quan Ghi Danh
2	243	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	243	1	394	492	Tiệm Tạp Hóa
4	243	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	243	1	352	476	Thủ Khố
6	243	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	243	1	313	457	Tiệm Thuốc
8	243	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	243	1	564	369	Lôi đài 2
10	243	1	277	521	Lôi đài 1
11	243	1	276	373	Lôi đài 4
12	243	1	573	520	Lôi đài 3
13	243	1	424	300	Lôi đài 6
14	243	1	720	447	Lôi đài 5
15	243	1	128	449	Lôi đài 8
16	243	1	425	594	Lôi đài 7
17	243	1	416	440	Thí Luyện Trường
18	243	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	244	1	358	514	Quan Ghi Danh
2	244	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	244	1	394	492	Tiệm Tạp Hóa
4	244	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	244	1	352	476	Thủ Khố
6	244	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	244	1	313	457	Tiệm Thuốc
8	244	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	244	1	564	369	Lôi đài 2
10	244	1	277	521	Lôi đài 1
11	244	1	276	373	Lôi đài 4
12	244	1	573	520	Lôi đài 3
13	244	1	424	300	Lôi đài 6
14	244	1	720	447	Lôi đài 5
15	244	1	128	449	Lôi đài 8
16	244	1	425	594	Lôi đài 7
17	244	1	416	440	Thí Luyện Trường
18	244	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	245	1	358	514	Quan Ghi Danh
2	245	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	245	1	394	492	Tiệm Tạp Hóa
4	245	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	245	1	352	476	Thủ Khố
6	245	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	245	1	313	457	Tiệm Thuốc
8	245	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	245	1	564	369	Lôi đài 2
10	245	1	277	521	Lôi đài 1
11	245	1	276	373	Lôi đài 4
12	245	1	573	520	Lôi đài 3
13	245	1	424	300	Lôi đài 6
14	245	1	720	447	Lôi đài 5
15	245	1	128	449	Lôi đài 8
16	245	1	425	594	Lôi đài 7
17	245	1	416	440	Thí Luyện Trường
18	245	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	246	1	358	514	Quan Ghi Danh
2	246	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	246	1	394	492	Tiệm Tạp Hóa
4	246	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	246	1	352	476	Thủ Khố
6	246	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	246	1	313	457	Tiệm Thuốc
8	246	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	246	1	564	369	Lôi đài 2
10	246	1	277	521	Lôi đài 1
11	246	1	276	373	Lôi đài 4
12	246	1	573	520	Lôi đài 3
13	246	1	424	300	Lôi đài 6
14	246	1	720	447	Lôi đài 5
15	246	1	128	449	Lôi đài 8
16	246	1	425	594	Lôi đài 7
17	246	1	416	440	Thí Luyện Trường
18	246	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	247	1	358	514	Quan Ghi Danh
2	247	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	247	1	394	492	Tiệm Tạp Hóa
4	247	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	247	1	352	476	Thủ Khố
6	247	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	247	1	313	457	Tiệm Thuốc
8	247	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	247	1	564	369	Lôi đài 2
10	247	1	277	521	Lôi đài 1
11	247	1	276	373	Lôi đài 4
12	247	1	573	520	Lôi đài 3
13	247	1	424	300	Lôi đài 6
14	247	1	720	447	Lôi đài 5
15	247	1	128	449	Lôi đài 8
16	247	1	425	594	Lôi đài 7
17	247	1	416	440	Thí Luyện Trường
18	247	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	248	1	358	514	Quan Ghi Danh
2	248	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	248	1	394	492	Tiệm Tạp Hóa
4	248	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	248	1	352	476	Thủ Khố
6	248	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	248	1	313	457	Tiệm Thuốc
8	248	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	248	1	564	369	Lôi đài 2
10	248	1	277	521	Lôi đài 1
11	248	1	276	373	Lôi đài 4
12	248	1	573	520	Lôi đài 3
13	248	1	424	300	Lôi đài 6
14	248	1	720	447	Lôi đài 5
15	248	1	128	449	Lôi đài 8
16	248	1	425	594	Lôi đài 7
17	248	1	416	440	Thí Luyện Trường
18	248	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	249	1	358	514	Quan Ghi Danh
2	249	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	249	1	394	492	Tiệm Tạp Hóa
4	249	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	249	1	352	476	Thủ Khố
6	249	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	249	1	313	457	Tiệm Thuốc
8	249	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	249	1	564	369	Lôi đài 2
10	249	1	277	521	Lôi đài 1
11	249	1	276	373	Lôi đài 4
12	249	1	573	520	Lôi đài 3
13	249	1	424	300	Lôi đài 6
14	249	1	720	447	Lôi đài 5
15	249	1	128	449	Lôi đài 8
16	249	1	425	594	Lôi đài 7
17	249	1	416	440	Thí Luyện Trường
18	249	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	250	1	358	514	Quan Ghi Danh
2	250	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	250	1	394	492	Tiệm Tạp Hóa
4	250	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	250	1	352	476	Thủ Khố
6	250	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	250	1	313	457	Tiệm Thuốc
8	250	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	250	1	564	369	Lôi đài 2
10	250	1	277	521	Lôi đài 1
11	250	1	276	373	Lôi đài 4
12	250	1	573	520	Lôi đài 3
13	250	1	424	300	Lôi đài 6
14	250	1	720	447	Lôi đài 5
15	250	1	128	449	Lôi đài 8
16	250	1	425	594	Lôi đài 7
17	250	1	416	440	Thí Luyện Trường
18	250	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	251	1	358	514	Quan Ghi Danh
2	251	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	251	1	394	492	Tiệm Tạp Hóa
4	251	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	251	1	352	476	Thủ Khố
6	251	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	251	1	313	457	Tiệm Thuốc
8	251	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	251	1	564	369	Lôi đài 2
10	251	1	277	521	Lôi đài 1
11	251	1	276	373	Lôi đài 4
12	251	1	573	520	Lôi đài 3
13	251	1	424	300	Lôi đài 6
14	251	1	720	447	Lôi đài 5
15	251	1	128	449	Lôi đài 8
16	251	1	425	594	Lôi đài 7
17	251	1	416	440	Thí Luyện Trường
18	251	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	252	1	358	514	Quan Ghi Danh
2	252	2	358	526	\image\ui\001a\minimap\yellowpoint.spr
3	252	1	394	492	Tiệm Tạp Hóa
4	252	2	388	504	\image\ui\001a\minimap\yellowpoint.spr
5	252	1	352	476	Thủ Khố
6	252	2	352	487	\image\ui\001a\minimap\yellowpoint.spr
7	252	1	313	457	Tiệm Thuốc
8	252	2	313	469	\image\ui\001a\minimap\yellowpoint.spr
9	252	1	564	369	Lôi đài 2
10	252	1	277	521	Lôi đài 1
11	252	1	276	373	Lôi đài 4
12	252	1	573	520	Lôi đài 3
13	252	1	424	300	Lôi đài 6
14	252	1	720	447	Lôi đài 5
15	252	1	128	449	Lôi đài 8
16	252	1	425	594	Lôi đài 7
17	252	1	416	440	Thí Luyện Trường
18	252	2	416	452	\image\ui\001a\minimap\yellowpoint.spr
1	255	1	127	193	Tẩy Tủy Đại Sư
2	255	2	125	205	\image\ui\001a\minimap\yellowpoint.spr
3	255	1	103	172	Thương Nhân Tiêu Dao
4	255	2	103	184	\image\ui\001a\minimap\yellowpoint.spr
5	255	1	168	176	Thủ Khố
6	255	2	168	188	\image\ui\001a\minimap\yellowpoint.spr
7	255	1	140	136	Truyền Tống Môn Phái
8	255	2	140	148	\image\ui\001a\minimap\yellowpoint.spr
9	255	1	228	60	Tẩy Tủy Sơn Động
10	255	2	228	72	\image\ui\001a\minimap\yellowpoint.spr
1	256	1	126	240	Tẩy Tủy Đảo
2	256	2	124	254	\image\ui\001a\minimap\icon_southwest.spr
1	257	1	68	76	Mã Phu (Tống)
2	257	2	78	88	\image\ui\001a\minimap\yellowpoint.spr
3	257	1	95	61	Quan Quân Nhu (Tống)
4	257	2	105	73	\image\ui\001a\minimap\yellowpoint.spr
5	257	1	141	43	Thủ Khố
6	257	2	141	55	\image\ui\001a\minimap\yellowpoint.spr
7	257	1	173	64	Hiệu Úy Mộ Binh (Tống)
8	257	2	173	76	\image\ui\001a\minimap\yellowpoint.spr
9	257	1	215	76	Hiệu Úy Mộ Binh (Tống)
10	257	2	195	88	\image\ui\001a\minimap\yellowpoint.spr
11	257	1	250	90	Thủ Khố
12	257	2	229	102	\image\ui\001a\minimap\yellowpoint.spr
13	257	1	206	110	Quan Quân Nhu (Tống)
14	257	2	201	122	\image\ui\001a\minimap\yellowpoint.spr
15	257	1	171	146	Mã Phu (Tống)
16	257	2	171	134	\image\ui\001a\minimap\yellowpoint.spr
1	258	1	68	76	Mã Phu (Tống)
2	258	2	78	88	\image\ui\001a\minimap\yellowpoint.spr
3	258	1	95	61	Quan Quân Nhu (Tống)
4	258	2	105	73	\image\ui\001a\minimap\yellowpoint.spr
5	258	1	141	43	Thủ Khố
6	258	2	141	55	\image\ui\001a\minimap\yellowpoint.spr
7	258	1	173	64	Hiệu Úy Mộ Binh (Tống)
8	258	2	173	76	\image\ui\001a\minimap\yellowpoint.spr
9	258	1	215	76	Hiệu Úy Mộ Binh (Tống)
10	258	2	195	88	\image\ui\001a\minimap\yellowpoint.spr
11	258	1	250	90	Thủ Khố
12	258	2	229	102	\image\ui\001a\minimap\yellowpoint.spr
13	258	1	206	110	Quan Quân Nhu (Tống)
14	258	2	201	122	\image\ui\001a\minimap\yellowpoint.spr
15	258	1	171	146	Mã Phu (Tống)
16	258	2	171	134	\image\ui\001a\minimap\yellowpoint.spr
1	259	1	68	76	Mã Phu (Tống)
2	259	2	78	88	\image\ui\001a\minimap\yellowpoint.spr
3	259	1	95	61	Quan Quân Nhu (Tống)
4	259	2	105	73	\image\ui\001a\minimap\yellowpoint.spr
5	259	1	141	43	Thủ Khố
6	259	2	141	55	\image\ui\001a\minimap\yellowpoint.spr
7	259	1	173	64	Hiệu Úy Mộ Binh (Tống)
8	259	2	173	76	\image\ui\001a\minimap\yellowpoint.spr
9	259	1	215	76	Hiệu Úy Mộ Binh (Tống)
10	259	2	195	88	\image\ui\001a\minimap\yellowpoint.spr
11	259	1	250	90	Thủ Khố
12	259	2	229	102	\image\ui\001a\minimap\yellowpoint.spr
13	259	1	206	110	Quan Quân Nhu (Tống)
14	259	2	201	122	\image\ui\001a\minimap\yellowpoint.spr
15	259	1	171	146	Mã Phu (Tống)
16	259	2	171	134	\image\ui\001a\minimap\yellowpoint.spr
1	260	1	68	76	Mã Phu (Kim)
2	260	2	78	88	\image\ui\001a\minimap\yellowpoint.spr
3	260	1	95	61	Quan Quân Nhu (Kim)
4	260	2	105	73	\image\ui\001a\minimap\yellowpoint.spr
5	260	1	141	43	Thủ Khố
6	260	2	141	55	\image\ui\001a\minimap\yellowpoint.spr
7	260	1	173	64	Hiệu Úy Mộ Binh (Kim)
8	260	2	173	76	\image\ui\001a\minimap\yellowpoint.spr
9	260	1	215	76	Hiệu Úy Mộ Binh (Kim)
10	260	2	195	88	\image\ui\001a\minimap\yellowpoint.spr
11	260	1	250	90	Thủ Khố
12	260	2	229	102	\image\ui\001a\minimap\yellowpoint.spr
13	260	1	206	110	Quan Quân Nhu (Kim)
14	260	2	201	122	\image\ui\001a\minimap\yellowpoint.spr
15	260	1	171	146	Mã Phu (Kim)
16	260	2	171	134	\image\ui\001a\minimap\yellowpoint.spr
1	261	1	68	76	Mã Phu (Kim)
2	261	2	78	88	\image\ui\001a\minimap\yellowpoint.spr
3	261	1	95	61	Quan Quân Nhu (Kim)
4	261	2	105	73	\image\ui\001a\minimap\yellowpoint.spr
5	261	1	141	43	Thủ Khố
6	261	2	141	55	\image\ui\001a\minimap\yellowpoint.spr
7	261	1	173	64	Hiệu Úy Mộ Binh (Kim)
8	261	2	173	76	\image\ui\001a\minimap\yellowpoint.spr
9	261	1	215	76	Hiệu Úy Mộ Binh (Kim)
10	261	2	195	88	\image\ui\001a\minimap\yellowpoint.spr
11	261	1	250	90	Thủ Khố
12	261	2	229	102	\image\ui\001a\minimap\yellowpoint.spr
13	261	1	206	110	Quan Quân Nhu (Kim)
14	261	2	201	122	\image\ui\001a\minimap\yellowpoint.spr
15	261	1	171	146	Mã Phu (Kim)
16	261	2	171	134	\image\ui\001a\minimap\yellowpoint.spr
1	262	1	68	76	Mã Phu (Kim)
2	262	2	78	88	\image\ui\001a\minimap\yellowpoint.spr
3	262	1	95	61	Quan Quân Nhu (Kim)
4	262	2	105	73	\image\ui\001a\minimap\yellowpoint.spr
5	262	1	141	43	Thủ Khố
6	262	2	141	55	\image\ui\001a\minimap\yellowpoint.spr
7	262	1	173	64	Hiệu Úy Mộ Binh (Kim)
8	262	2	173	76	\image\ui\001a\minimap\yellowpoint.spr
9	262	1	215	76	Hiệu Úy Mộ Binh (Kim)
10	262	2	195	88	\image\ui\001a\minimap\yellowpoint.spr
11	262	1	250	90	Thủ Khố
12	262	2	229	102	\image\ui\001a\minimap\yellowpoint.spr
13	262	1	206	110	Quan Quân Nhu (Kim)
14	262	2	201	122	\image\ui\001a\minimap\yellowpoint.spr
15	262	1	171	146	Mã Phu (Kim)
16	262	2	171	134	\image\ui\001a\minimap\yellowpoint.spr
1	263	1	1400	46	Truyền tống
2	263	2	1400	58	\image\ui\001a\minimap\yellowpoint.spr
3	263	1	1358	62	Thủ Khố
4	263	2	1358	74	\image\ui\001a\minimap\yellowpoint.spr
5	263	1	1457	75	Truyền tống
6	263	2	1457	87	\image\ui\001a\minimap\yellowpoint.spr
7	263	1	1426	96	Thủ Khố
8	263	2	1426	108	\image\ui\001a\minimap\yellowpoint.spr
9	263	1	180	1180	Truyền tống
10	263	2	180	1192	\image\ui\001a\minimap\yellowpoint.spr
11	263	1	131	1201	Thủ Khố
12	263	2	131	1213	\image\ui\001a\minimap\yellowpoint.spr
13	263	1	238	1208	Truyền tống
14	263	2	238	1220	\image\ui\001a\minimap\yellowpoint.spr
15	263	1	196	1233	Thủ Khố
16	263	2	196	1245	\image\ui\001a\minimap\yellowpoint.spr
17	263	1	1405	80	Đại Doanh
18	263	1	190	1210	Đại Doanh
19	263	1	1200	223	Đại Doanh
20	263	1	340	1090	Đại Doanh
1	264	1	1400	46	Truyền tống
2	264	2	1400	58	\image\ui\001a\minimap\yellowpoint.spr
3	264	1	1358	62	Thủ Khố
4	264	2	1358	74	\image\ui\001a\minimap\yellowpoint.spr
5	264	1	1457	75	Truyền tống
6	264	2	1457	87	\image\ui\001a\minimap\yellowpoint.spr
7	264	1	1426	96	Thủ Khố
8	264	2	1426	108	\image\ui\001a\minimap\yellowpoint.spr
9	264	1	180	1180	Truyền tống
10	264	2	180	1192	\image\ui\001a\minimap\yellowpoint.spr
11	264	1	131	1201	Thủ Khố
12	264	2	131	1213	\image\ui\001a\minimap\yellowpoint.spr
13	264	1	238	1208	Truyền tống
14	264	2	238	1220	\image\ui\001a\minimap\yellowpoint.spr
15	264	1	196	1233	Thủ Khố
16	264	2	196	1245	\image\ui\001a\minimap\yellowpoint.spr
17	264	1	1405	80	Đại Doanh
18	264	1	190	1210	Đại Doanh
19	264	1	1200	223	Đại Doanh
20	264	1	340	1090	Đại Doanh
1	265	1	1400	46	Truyền tống
2	265	2	1400	58	\image\ui\001a\minimap\yellowpoint.spr
3	265	1	1358	62	Thủ Khố
4	265	2	1358	74	\image\ui\001a\minimap\yellowpoint.spr
5	265	1	1457	75	Truyền tống
6	265	2	1457	87	\image\ui\001a\minimap\yellowpoint.spr
7	265	1	1426	96	Thủ Khố
8	265	2	1426	108	\image\ui\001a\minimap\yellowpoint.spr
9	265	1	180	1180	Truyền tống
10	265	2	180	1192	\image\ui\001a\minimap\yellowpoint.spr
11	265	1	131	1201	Thủ Khố
12	265	2	131	1213	\image\ui\001a\minimap\yellowpoint.spr
13	265	1	238	1208	Truyền tống
14	265	2	238	1220	\image\ui\001a\minimap\yellowpoint.spr
15	265	1	196	1233	Thủ Khố
16	265	2	196	1245	\image\ui\001a\minimap\yellowpoint.spr
17	265	1	1405	80	Đại Doanh
18	265	1	190	1210	Đại Doanh
19	265	1	1200	223	Đại Doanh
20	265	1	340	1090	Đại Doanh
1	266	1	907	73	Truyền tống
2	266	2	907	85	\image\ui\001a\minimap\yellowpoint.spr
3	266	1	860	98	Thủ Khố
4	266	2	866	110	\image\ui\001a\minimap\yellowpoint.spr
5	266	1	961	104	Truyền tống
6	266	2	961	116	\image\ui\001a\minimap\yellowpoint.spr
7	266	1	924	128	Thủ Khố
8	266	2	924	140	\image\ui\001a\minimap\yellowpoint.spr
9	266	1	149	830	Truyền tống
10	266	2	149	842	\image\ui\001a\minimap\yellowpoint.spr
11	266	1	102	852	Thủ Khố
12	266	2	102	864	\image\ui\001a\minimap\yellowpoint.spr
13	266	1	210	858	Truyền tống
14	266	2	210	870	\image\ui\001a\minimap\yellowpoint.spr
15	266	1	168	886	Thủ Khố
16	266	2	168	898	\image\ui\001a\minimap\yellowpoint.spr
17	266	1	912	110	Đại Doanh
18	266	1	150	865	Đại Doanh
19	266	1	748	225	Hậu Doanh
20	266	1	310	760	Hậu Doanh
1	267	1	907	73	Truyền tống
2	267	2	907	85	\image\ui\001a\minimap\yellowpoint.spr
3	267	1	860	98	Thủ Khố
4	267	2	866	110	\image\ui\001a\minimap\yellowpoint.spr
5	267	1	961	104	Truyền tống
6	267	2	961	116	\image\ui\001a\minimap\yellowpoint.spr
7	267	1	924	128	Thủ Khố
8	267	2	924	140	\image\ui\001a\minimap\yellowpoint.spr
9	267	1	149	830	Truyền tống
10	267	2	149	842	\image\ui\001a\minimap\yellowpoint.spr
11	267	1	102	852	Thủ Khố
12	267	2	102	864	\image\ui\001a\minimap\yellowpoint.spr
13	267	1	210	858	Truyền tống
14	267	2	210	870	\image\ui\001a\minimap\yellowpoint.spr
15	267	1	168	886	Thủ Khố
16	267	2	168	898	\image\ui\001a\minimap\yellowpoint.spr
17	267	1	912	110	Đại Doanh
18	267	1	150	865	Đại Doanh
19	267	1	748	225	Hậu Doanh
20	267	1	310	760	Hậu Doanh
1	268	1	907	73	Truyền tống
2	268	2	907	85	\image\ui\001a\minimap\yellowpoint.spr
3	268	1	860	98	Thủ Khố
4	268	2	866	110	\image\ui\001a\minimap\yellowpoint.spr
5	268	1	961	104	Truyền tống
6	268	2	961	116	\image\ui\001a\minimap\yellowpoint.spr
7	268	1	924	128	Thủ Khố
8	268	2	924	140	\image\ui\001a\minimap\yellowpoint.spr
9	268	1	149	830	Truyền tống
10	268	2	149	842	\image\ui\001a\minimap\yellowpoint.spr
11	268	1	102	852	Thủ Khố
12	268	2	102	864	\image\ui\001a\minimap\yellowpoint.spr
13	268	1	210	858	Truyền tống
14	268	2	210	870	\image\ui\001a\minimap\yellowpoint.spr
15	268	1	168	886	Thủ Khố
16	268	2	168	898	\image\ui\001a\minimap\yellowpoint.spr
17	268	1	912	110	Đại Doanh
18	268	1	150	865	Đại Doanh
19	268	1	748	225	Hậu Doanh
20	268	1	310	760	Hậu Doanh
1	269	2	1296	208	\image\ui\001a\minimap\icon_northeast.spr
2	269	2	1333	169	\image\ui\001a\minimap\icon_southwest.spr
3	269	2	1031	104	\image\ui\001a\minimap\icon_northeast.spr
4	269	2	1337	112	\image\ui\001a\minimap\icon_northwest.spr
5	269	2	220	781	\image\ui\001a\minimap\icon_southwest.spr
6	269	2	183	823	\image\ui\001a\minimap\icon_northeast.spr
7	269	2	431	914	\image\ui\001a\minimap\icon_southwest.spr
8	269	2	195	887	\image\ui\001a\minimap\icon_southeast.spr
9	269	1	1224	254	Đại Doanh
10	269	1	1358	140	Đại Doanh
11	269	1	988	136	Đại Doanh
12	269	1	302	739	Đại Doanh
13	269	1	154	850	Đại Doanh
14	269	1	487	874	Đại Doanh
15	269	1	1415	120	Truyền tống
16	269	2	1402	132	\image\ui\001a\minimap\yellowpoint.spr
17	269	1	1385	106	Thủ Khố
18	269	2	1377	118	\image\ui\001a\minimap\yellowpoint.spr
19	269	1	142	820	Truyền tống
20	269	2	142	832	\image\ui\001a\minimap\yellowpoint.spr
21	269	1	100	837	Thủ Khố
22	269	2	120	849	\image\ui\001a\minimap\yellowpoint.spr
23	269	1	1390	158	Truyền tống
24	269	2	1390	170	\image\ui\001a\minimap\yellowpoint.spr
25	269	1	1440	145	Thủ Khố
26	269	2	1417	157	\image\ui\001a\minimap\yellowpoint.spr
27	269	1	96	856	Truyền tống
28	269	2	104	868	\image\ui\001a\minimap\yellowpoint.spr
29	269	1	146	872	Thủ Khố
30	269	2	130	884	\image\ui\001a\minimap\yellowpoint.spr
1	270	2	1296	208	\image\ui\001a\minimap\icon_northeast.spr
2	270	2	1333	169	\image\ui\001a\minimap\icon_southwest.spr
3	270	2	1031	104	\image\ui\001a\minimap\icon_northeast.spr
4	270	2	1337	112	\image\ui\001a\minimap\icon_northwest.spr
5	270	2	220	781	\image\ui\001a\minimap\icon_southwest.spr
6	270	2	183	823	\image\ui\001a\minimap\icon_northeast.spr
7	270	2	431	914	\image\ui\001a\minimap\icon_southwest.spr
8	270	2	195	887	\image\ui\001a\minimap\icon_southeast.spr
9	270	1	1224	254	Đại Doanh
10	270	1	1379	142	Đại Doanh
11	270	1	988	136	Đại Doanh
12	270	1	302	739	Đại Doanh
13	270	1	146	860	Đại Doanh
14	270	1	487	874	Đại Doanh
15	270	1	1433	132	Truyền tống
16	270	2	1429	144	\image\ui\001a\minimap\yellowpoint.spr
17	270	1	1391	113	Thủ Khố
18	270	2	1395	125	\image\ui\001a\minimap\yellowpoint.spr
19	270	1	127	834	Truyền tống
20	270	2	127	846	\image\ui\001a\minimap\yellowpoint.spr
21	270	1	88	849	Thủ Khố
22	270	2	96	861	\image\ui\001a\minimap\yellowpoint.spr
23	270	1	1390	158	Truyền tống
24	270	2	1390	170	\image\ui\001a\minimap\yellowpoint.spr
25	270	1	1440	145	Thủ Khố
26	270	2	1417	157	\image\ui\001a\minimap\yellowpoint.spr
27	270	1	96	856	Truyền tống
